PROVIDER_ID,Std_Outcomes_Mortality_score,lower_Outcomes_Mortality_score,upper_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,lower_Outcomes_Readmission_score,upper_Outcomes_Readmission_score,Std_Outcomes_Safety_score,lower_Outcomes_Safety_score,upper_Outcomes_Safety_score,Std_PatientExp_score,lower_PtExp_score,upper_PtExp_score,Std_Efficiency_score,lower_Efficiency_score,upper_Efficiency_score,Std_Process_Effect_score,lower_Process_Effect_score,upper_Process_Effect_score,Std_Process_Time_score,lower_Process_Time_score,upper_Process_Time_score,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Efficiency,weight_Process_time,weight_Process_Effect,summary_score,Lower_summary_score,Upper_summary_score,Summary_score_win,star,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Efficiency_cnt,Process_Timeliness_cnt,Process_Effectiveness_cnt,Total_measure_group_cnt,Outcomes_Measure_Group_cnt,report_indicator,Out_Mrt_Grp_Score_Cat,Out_Readm_grp_Score_Cat,Out_Sft_Grp_Score_Cat,Pt_Exp_Grp_Score_Cat,Eff_Imaging_Grp_Score_Cat,Prc_Effect_of_Care_Grp_Score_Cat,Prc_Time_of_Care_Grp_Score_Cat
261329,0.055151913,-1.682693459,1.792997285,0.374441418,-0.948492327,1.697375162,,,,0.92390815,-0.038347115,1.886163414,,,,0.168067071,-1.540032763,1.876166904,1.029433112,0.401140719,1.657725505,0.297297297,0.297297297,0.297297297,,,0.054054054,0.054054054,0.467122072,-0.249037895,1.183282038,0.467122072,4,2,0,3,11,0,2,2,2,1,0,Same as the national avera,Same as the national avera,missing,Above the national average,missing,Same as the national avera,Above the national average
261330,0.0649853,-1.46058148,1.59055208,0.080145081,-0.896126529,1.05641669,-0.004123417,-1.961834954,1.953588121,0.399939591,-0.300185766,1.100064947,,,,0.07039731,-1.871586425,2.012381045,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,0.132417537,-0.532180018,0.797015093,0.132417537,3,3,1,5,11,0,0,1,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,missing
261332,-0.021115891,-1.781873481,1.739641698,-0.187872138,-1.567176491,1.191432215,,,,,,,,,,0.135352463,-1.724081704,1.99478663,1.245943912,0.405195897,2.086691927,,0.423076923,0.423076923,,,0.076923077,0.076923077,0.017835555,-0.941146088,0.976817198,0.017835555,3,2,0,4,0,0,2,2,1,1,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Above the national average
261333,-0.005615655,-1.472789085,1.461557774,-0.380118512,-1.417320499,0.657083474,,,,,,,,,,0.396181003,-1.291179605,2.083541611,-0.035629302,-0.976580558,0.905321954,,0.423076923,0.423076923,,,0.076923077,0.076923077,-0.135460478,-0.90983108,0.638910123,-0.135460478,3,3,0,4,0,0,6,3,4,2,1,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
261334,0.010228339,-1.883185711,1.90364239,-0.189236854,-1.875818069,1.497344361,,,,,,,,,,,,,,,,,0.5,0.5,,,,,-0.089504257,-1.35701908,1.178010566,-0.089504257,3,1,0,2,0,0,0,0,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,missing,missing
261335,0.210167436,-1.322742861,1.743077732,0.432600366,-0.766094935,1.631295666,,,,,,,,,,-0.049126842,-1.919256286,1.821002602,1.117566732,0.428204084,1.806929381,,0.423076923,0.423076923,,,0.076923077,0.076923077,0.354127908,-0.48310077,1.191356585,0.354127908,4,3,0,4,0,0,2,2,2,2,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Above the national average
261337,0.029972382,-1.399779687,1.45972445,1.078385813,0.135060721,2.021710906,,,,0.164168109,-0.360383493,0.68871971,0.813266651,-0.079517305,1.706050607,0.663228613,-0.449204705,1.775661932,0.593233871,0.043844739,1.142623003,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.465057631,-0.046133335,0.976248597,0.465057631,4,3,0,4,11,4,6,6,6,2,1,Same as the national avera,Above the national average,missing,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
261338,0.14037524,-1.363799634,1.644550114,0.53307762,-0.506999274,1.573154515,-0.068641078,-2.0203913,1.883109145,0.367927097,-0.22787793,0.963732125,,,,0.024628947,-1.719829481,1.769087375,0.586400589,0.062414845,1.110386334,0.229166667,0.229166667,0.229166667,0.229166667,,0.041666667,0.041666667,0.248378891,-0.383992465,0.880750246,0.248378891,4,3,2,5,11,0,2,2,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,Above the national average
270003,-1.125590923,-2.178928405,-0.072253441,0.714204146,0.218541526,1.209866766,0.003414434,-0.538276654,0.545105522,0.217787881,-0.041576706,0.477152469,-0.426012735,-1.156132827,0.304107358,0.76800114,-0.362933361,1.898935641,0.10051265,-0.326684902,0.527710202,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.024140539,-0.317735552,0.269454473,-0.024140539,3,6,7,7,11,5,5,8,7,3,1,Below the national average,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
270004,0.13134524,-0.694843747,0.957534227,0.748570066,0.414720471,1.08241966,0.087563806,-0.251196524,0.426324136,0.192387571,0.023607731,0.361167412,0.388266158,-0.160548863,0.93708118,0.405893376,-0.556329456,1.368116209,-0.534690905,-0.975734459,-0.093647351,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.265549415,0.047339337,0.483759494,0.265549415,4,7,8,8,11,5,5,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Below the national average
270012,0.754062483,-0.10917724,1.617302206,1.460706109,1.111096192,1.810316025,0.083254657,-0.296146764,0.462656079,-0.661706195,-1.106450199,-0.216962192,0.530699166,-0.120867112,1.182265445,0.25638001,-0.961111523,1.473871543,-0.963611829,-1.376843712,-0.550379947,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.352928446,0.104299481,0.60155741,0.352928446,4,7,8,8,11,5,5,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Below the national average
270014,-1.277795,-2.149916475,-0.405673524,2.406251603,2.042857419,2.769645787,0.27112919,-0.115473603,0.657731983,0.487117249,0.293998956,0.680235542,-0.030986947,-0.637105643,0.575131749,0.380707368,-0.718660862,1.480075597,0.530081886,0.139149153,0.921014618,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.450266761,0.215784183,0.68474934,0.450266761,4,7,7,8,11,5,5,9,7,3,1,Below the national average,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average
270017,0.07486302,-1.065660935,1.215386975,0.768846155,0.17952377,1.358168541,-2.121309233,-2.746234775,-1.496383691,0.017505513,-0.384213457,0.419224484,0.483017359,-0.55609493,1.522129649,0.302660542,-1.017006043,1.622327128,1.056757135,0.567250627,1.546263642,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.203523398,-0.537173388,0.130126591,-0.203523398,3,6,3,7,11,4,5,7,7,3,1,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
270023,0.322320673,-1.003997323,1.64863867,0.954726027,0.330971127,1.578480928,-0.075990742,-0.697254643,0.54527316,-0.452538888,-0.835583994,-0.069493783,-0.375856668,-1.262944939,0.511231603,0.808613399,-0.381499831,1.99872663,0.400023255,-0.130640153,0.930686663,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.197984955,-0.167615944,0.563585854,0.197984955,3,6,5,7,11,5,5,7,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
270032,-0.508062044,-2.039228906,1.023104817,0.02192796,-0.978308371,1.022164291,-0.259242497,-1.313882758,0.795397764,-1.993682584,-2.781001541,-1.206363627,0.233672202,-1.027478596,1.494823001,-0.313480437,-1.637165488,1.010204613,0.814842504,0.168612584,1.461072423,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.573191646,-1.074810995,-0.071572297,-0.573191646,2,3,3,5,11,3,6,7,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Above the national average
270049,-0.585247845,-1.422280668,0.251784977,2.311737502,1.967148896,2.656326108,-0.811379355,-1.171403642,-0.451355069,0.414174152,0.139988891,0.688359414,0.740368458,0.106620555,1.37411636,-0.022001376,-1.137574779,1.093572027,0.646303902,0.165836298,1.126771506,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.347029419,0.117799414,0.576259425,0.347029419,4,7,7,8,11,5,5,9,7,3,1,Same as the national avera,Above the national average,Below the national average,Above the national average,Above the national average,Same as the national avera,Above the national average
270051,-0.979498735,-1.997048355,0.038050886,2.329688001,1.88840223,2.770973772,-0.427405775,-0.885810358,0.030998808,0.675403937,0.313244361,1.037563514,0.73921174,-0.381776568,1.860200049,0.677295169,-0.444017151,1.798607489,0.402598786,-0.012438645,0.817636216,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.424365462,0.140965719,0.707765206,0.424365462,4,7,7,8,11,4,5,8,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
270057,-0.044730862,-1.163672069,1.074210344,1.099095725,0.586972135,1.611219316,-2.232213886,-2.799745213,-1.664682559,0.300875403,-0.26807437,0.869825177,0.527586916,-0.328247828,1.383421659,0.505075377,-0.604749745,1.614900498,-0.026576944,-0.451006734,0.397852847,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.152690782,-0.48121143,0.175829866,-0.152690782,3,6,6,7,11,3,5,9,7,3,1,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
270074,-0.037231379,-1.831900268,1.757437511,0.01323884,-1.507928886,1.534406566,-0.013407437,-1.593674738,1.566859864,,,,,,,-1.185096425,-2.930663128,0.560470279,0.545178513,0.013742848,1.076614179,,0.297297297,0.297297297,0.297297297,,0.054054054,0.054054054,-0.045709069,-0.893816858,0.802398719,-0.045709069,3,2,1,3,0,0,2,3,2,1,0,Same as the national avera,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera
270086,0.022515332,-1.877298749,1.922329414,0.23861418,-0.917688724,1.394917084,0.509230767,-0.614743739,1.633205273,0.444288852,-0.221430228,1.110007933,-0.453194641,-1.605529521,0.69914024,-0.560753722,-2.124889453,1.003382008,0.329429142,-0.619531098,1.278389383,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.23984204,-0.334015967,0.813700047,0.23984204,4,1,2,3,11,4,4,4,5,1,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
270087,,,,-0.107783255,-1.342972999,1.127406488,0.101219832,-1.120586009,1.323025673,1.691654846,1.094750122,2.288559569,-1.371628801,-2.025656434,-0.717601168,0.105964552,-1.679240196,1.8911693,,,,0.297297297,0.297297297,,0.297297297,0.054054054,,0.054054054,0.432558842,-0.123041616,0.9881593,0.432558842,4,0,2,2,11,3,0,2,2,0,0,missing,Same as the national avera,Same as the national avera,Above the national average,Below the national average,Same as the national avera,missing
271300,,,,-0.090995392,-1.848247472,1.666256689,,,,,,,,,,-0.005144391,-1.954203808,1.943915025,,,,,0.846153846,,,,,0.153846154,-0.077787545,-1.594249616,1.438674525,-0.077787545,3,0,0,1,0,0,0,1,0,0,0,missing,Same as the national avera,missing,missing,missing,Same as the national avera,missing
271302,,,,,,,,,,,,,,,,-0.006558052,-1.963861833,1.950745728,0.069806911,-1.855783205,1.995397028,,,,,,0.5,0.5,0.03162443,-1.340890234,1.404139093,0.03162443,3,0,0,0,0,0,1,1,0,0,0,missing,missing,missing,missing,missing,Same as the national avera,Same as the national avera
271304,,,,,,,,,,,,,,,,-0.191439093,-2.132174392,1.749296207,,,,,,,,,,1,-0.191439093,-2.131691734,1.748813548,-0.191439093,3,0,0,0,0,0,0,1,0,0,0,missing,missing,missing,missing,missing,Same as the national avera,missing
271305,,,,0.011645404,-1.739665097,1.762955905,,,,,,,,,,,,,,,,,1,,,,,,0.011645404,-1.739229548,1.762520356,0.011645404,3,0,0,1,0,0,0,0,0,0,0,missing,Same as the national avera,missing,missing,missing,missing,missing
271306,-0.025364682,-1.914549387,1.863820022,-0.0771194,-1.611433895,1.457195095,,,,,,,,,,-0.165896866,-2.093710852,1.761917121,,,,,0.458333333,0.458333333,,,,0.083333333,-0.06079661,-1.187494365,1.065901145,-0.06079661,3,1,0,2,0,0,0,2,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
271307,-0.020130669,-1.924246705,1.883985367,-0.015027595,-1.760473115,1.730417925,,,,,,,,,,-0.064728631,-2.002527238,1.873069977,1.020663114,-0.431937162,2.473263391,,0.423076923,0.423076923,,,0.076923077,0.076923077,0.058658772,-1.0496664,1.166983943,0.058658772,3,1,0,1,0,0,2,2,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Same as the national avera
271309,,,,,,,,,,,,,,,,-0.030520422,-1.988342046,1.927301201,,,,,,,,,,1,-0.030520422,-1.987855138,1.926814293,-0.030520422,3,0,0,0,0,0,0,1,0,0,0,missing,missing,missing,missing,missing,Same as the national avera,missing
271312,0.102798868,-1.714804133,1.920401868,-0.010384902,-1.405783156,1.385013351,,,,,,,,,,,,,,,,,0.5,0.5,,,,,0.046206983,-1.099241132,1.191655097,0.046206983,3,1,0,2,0,0,0,0,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,missing,missing
271313,,,,-0.222366649,-1.748483846,1.303750548,,,,,,,,,,-0.089571319,-2.021881759,1.842739121,,,,,0.846153846,,,,,0.153846154,-0.201936598,-1.526713656,1.122840459,-0.201936598,3,0,0,2,0,0,0,1,0,0,0,missing,Same as the national avera,missing,missing,missing,Same as the national avera,missing
271316,-0.167655439,-1.855959926,1.520649048,-0.129904276,-1.297977177,1.038168625,-0.139939274,-2.092779496,1.812900948,1.389368516,0.597294104,2.181442928,-2.083338708,-3.549190688,-0.617486727,-1.210999384,-2.914241215,0.492242446,0.516580997,-1.036659676,2.069821671,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.098301012,-0.557948096,0.75455012,0.098301012,3,2,1,4,11,2,4,4,4,1,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera
271317,-0.272493533,-1.79358455,1.248597483,0.276209138,-0.692937026,1.245355302,-0.004009193,-1.961797674,1.953779288,-0.299215597,-1.011215497,0.412784303,,,,-0.013596489,-1.955308502,1.928115525,,,,0.239130435,0.239130435,0.239130435,0.239130435,,,0.043478261,-0.072212913,-0.736360396,0.591934569,-0.072212913,3,4,1,6,11,0,0,1,3,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,missing
271318,0.171609753,-1.548660011,1.891879516,-0.091079865,-1.225790228,1.043630499,0.003131738,-1.952735537,1.958999013,1.331541163,0.595173521,2.067908806,0.35909349,-0.803223236,1.521410216,0.72632209,-0.60243471,2.05507889,0.225758811,-1.098159781,1.549677403,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.363791589,-0.287763404,1.015346582,0.363791589,4,2,1,4,11,3,4,6,5,1,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
271319,0.021730479,-1.880231041,1.923692,-0.100691184,-1.66886809,1.467485721,,,,,,,,,,-0.008377134,-1.966185744,1.949431475,,,,,0.458333333,0.458333333,,,,0.083333333,-0.036888418,-1.178153374,1.104376539,-0.036888418,3,1,0,2,0,0,0,1,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
271320,-0.170722748,-1.879356871,1.537911374,0.261030246,-0.892687524,1.414748017,,,,0.555781214,-0.169535581,1.281098009,-0.797520088,-2.0809016,0.485861425,0.17756553,-1.571025278,1.926156337,0.433488209,-0.985201672,1.85217809,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.172667773,-0.457775448,0.803110994,0.172667773,3,3,0,4,11,2,4,3,5,2,1,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera
271322,0.09239019,-1.752074737,1.936855116,0.157105819,-1.307952235,1.622163874,,,,,,,,,,-0.054119725,-2.007043665,1.898804215,,,,,0.458333333,0.458333333,,,,0.083333333,0.10984236,-0.981693995,1.201378716,0.10984236,3,1,0,2,0,0,0,1,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,missing
271323,0.033692515,-1.743521226,1.810906256,0.064132163,-1.238048517,1.366312843,,,,,,,,,,-0.31997487,-2.175698595,1.535748855,1.214253687,0.2837384,2.144768974,,0.423076923,0.423076923,,,0.076923077,0.076923077,0.110178042,-0.835296495,1.055652579,0.110178042,3,2,0,3,0,0,2,2,1,1,0,Same as the national avera,Same as the national avera,missing,missing,missing,Same as the national avera,Above the national average
271324,0.04157292,-1.856103587,1.939249427,-0.028844475,-1.70869983,1.651010881,,,,,,,,,,,,,0.842686719,-0.543766284,2.229139722,,0.458333333,0.458333333,,,0.083333333,,0.076057764,-1.090975336,1.243090865,0.076057764,3,1,0,2,0,0,2,0,0,0,0,Same as the national avera,Same as the national avera,missing,missing,missing,missing,Same as the national avera
271325,0.042101153,-1.549897303,1.63409961,-0.507070922,-1.558335671,0.544193826,,,,1.214119793,0.34258984,2.085649746,-1.021230113,-2.315443883,0.272983657,0.128100327,-1.613660523,1.869861177,0.950895372,0.324842302,1.576948441,0.282051282,0.282051282,0.282051282,,0.051282051,0.051282051,0.051282051,0.214261063,-0.388400515,0.81692264,0.214261063,4,3,0,4,11,2,6,3,5,2,1,Same as the national avera,Same as the national avera,missing,Above the national average,Same as the national avera,Same as the national avera,Above the national average
